,game_date,team_id_x,game_id,ilkid
1648,1997-03-14,MIA,29600915,"['HARDATI01', 'PINCKED01', 'MASHBJA01', 'ANDERWI01', 'BROWNPJ01', 'CROTTJO01']"
1649,1997-03-14,MIL,29600918,"['ROBINGL01', 'PERRYEL01', 'DOUGLSH01', 'GILLIAR01', 'BAKERVI01', 'NEWMAJO01']"
1650,1997-03-14,MIN,29600913,"['MARBUST01', 'GUGLITO01', 'MITCHSA01', 'CARRCH01', 'GARNEKE01', 'PARKSCH01', 'ROBINJA03', 'GARREDE01', 'PORTETE01']"
1651,1997-03-14,NJN,29600912,"['MCDANXA01', 'MASSETO01', 'MONTRER01', 'KLEINJO01', 'GILLKE01', 'KITTLKE01', 'JACKSJI01', 'EDWARKE01']"
1652,1997-03-14,ORL,29600914,"['HARDAAN01', 'SHAWBR01', 'SEIKARO01', 'WILKIGE01', 'SCOTTDE01', 'ARMSTDA01', 'STRONDE01']"
1653,1997-03-14,PHI,29600913,"['WALTERE01', 'CAGEMI01', 'COLEMDE01', 'WILLISC01', 'IVERSAL01', 'OVERTDO01', 'DAVISMA01', 'STACKJE01', 'BRADTMA01']"
1654,1997-03-14,POR,29600921,"['TRENTGA01', 'BUTLEMI01', 'AUGMOST01', 'ROBINCL02', 'WALLARA01', 'SABONAR01', 'ONEAJE01', 'ANDERKE02', 'ROBINRU01']"
1655,1997-03-14,SAS,29600919,"['HERRECA01', 'WILLIMO01', 'WILKIDO01', 'FEICKJA01', 'ALEXACO01']"
1656,1997-03-14,SEA,29600916,"['WINGADA01', 'HAWKIHE01', 'MCILVJI01', 'KEMPSH01', 'CUMMITE01', 'PAYTOGA01', 'MCMILNA01']"
1657,1997-03-14,UTA,29600917,"['MORRICH01', 'CARRAN01', 'ANDERSH01', 'EISLEHO01', 'STOCKJO01', 'FOSTEGR01', 'RUSSEBR01', 'OSTERGR01', 'MALONKA01']"
1658,1997-03-14,VAN,29600915,"['PEELEAN01', 'WILLIAA01', 'ROGERRO02', 'ABDURSH01', 'EDWARBL01', 'ANTHOGR01', 'MOTENLA01', 'ROBINCH01', 'REEVEBR01']"
1659,1997-03-14,WAS,29600918,"['WEBBECH01', 'WHITNCH01', 'JACKSJA01', 'MURRATR01', 'CHEANCA01', 'HOWARJU01', 'MURESGH01', 'GRANTHA01', 'STRICRO01']"
1660,1997-03-15,ATL,29600924,"['LAETTCH01', 'BLAYLMO01', 'LAUDEPR01', 'BARRYJO01', 'CORBITY01', 'MUTOMDI01', 'HANCODA01', 'HENDEAL01', 'JAMESHE01']"
1661,1997-03-15,CHH,29600922,"['DIVACVL01', 'ROYALDO01', 'CURRYDE01', 'ROSEMA01', 'BOGUEMU01', 'RICEGL01', 'MASONAN01', 'GEIGEMA01', 'DELKTO01']"
1662,1997-03-15,CHI,29600924,"['BROWNRA01', 'JORDAMI01', 'RODMADE01', 'BUECHJU01', 'SIMPKDI01', 'HARPERO01', 'LONGLLU01', 'PIPPESC01', 'CAFFEJA01', 'PARISRO01', 'WENNIBI01']"
1663,1997-03-15,DAL,29600926,"['DREILGR01', 'HARPEDE01', 'FINLEMI01', 'GREENAC01', 'STRICER01', 'WATSOJA01', 'WALKESA01', 'OBANED01', 'BRADLSH01', 'MUURSMA01']"
1664,1997-03-15,DEN,29600925,"['HAMMOTO01', 'MCDYEAN01', 'GOLDWAN01', 'THOMPBR01', 'ELLISDA01', 'ZIDEKGE01', 'ELLISLA01', 'SMITHKE01']"
1665,1997-03-15,GSW,29600927,"['MARSHDO01', 'SPREWLA01', 'PRICEMA01', 'FULLETO02', 'SMITHJO01', 'DECLEAN01', 'SPENCFE01', 'ROELO01', 'BURRESC01']"
1666,1997-03-15,PHI,29600922,"['WALTERE01', 'CAGEMI01', 'COLEMDE01', 'WILLISC01', 'IVERSAL01', 'HENDRMA01', 'DAVISMA01', 'STACKJE01', 'BRADTMA01']"
1667,1997-03-15,PHX,29600926,"['MANNIDA01', 'KIDDJA01', 'TISDAWA01', 'JOHNSKE01', 'BRYANMA01', 'PERSOWE01', 'DAVISBE01', 'CHAPMRE01', 'NASHST01', 'LLAMAHO01']"
1668,1997-03-15,SAS,29600925,"['HERRECA01', 'WILLIMO01', 'WILKIDO01', 'FEICKJA01', 'ALEXACO01', 'SMITHCH01']"
1669,1997-03-15,TOR,29600927,"['WILLIWA01', 'RESPESH01', 'SLATERE01', 'CHRISDO01', 'DAVISHU01', 'JONESPO01', 'ROZIECL01', 'CAMBYMA01', 'WRIGHSH01']"
1670,1997-03-16,BOS,29600933,"['FOXRI01', 'CONLOMA01', 'WESLEDA01', 'HAWKIMI01', 'LISTEAL01', 'WILLIER01', 'HAMERST01', 'SZABOBR01', 'KINGST01', 'WALKEAN01', 'DAYTO01']"
1671,1997-03-16,DAL,29600936,"['HARPEDE01', 'FINLEMI01', 'GREENAC01', 'STRICER01', 'WATSOJA01', 'WALKESA01', 'BRADLSH01', 'MUURSMA01']"
1672,1997-03-16,DET,29600931,"['CURRYMI01', 'RATLITH01', 'HUNTELI01', 'MILLSTE01', 'HILLGR01', 'MCKIEAA01', 'THORPOT01']"
1673,1997-03-16,HOU,29600930,"['ELIEMA01', 'MALONMA01', 'LIVINRA01', 'JOHNSED03', 'BULLAMA01', 'THREASE01', 'DREXLCL01', 'OLAJUHA01', 'WILLIKE01']"
1674,1997-03-16,IND,29600932,"['JACKSMA01', 'DAVISDA01', 'SMITSRI01', 'BESTTR01', 'DAVISAN01', 'FERREDU01', 'ROSEJA01']"
1675,1997-03-16,LAC,29600934,"['MURRALA01', 'MARTIDA01', 'RICHAPO01', 'VAUGHLO01', 'DEHERTE01', 'BARRYBR01', 'SEALYMA01', 'PIATKER01', 'OUTLABO01', 'WRIGHLO02']"
1676,1997-03-16,MIA,29600930,"['HARDATI01', 'PINCKED01', 'MASHBJA01', 'ANDERWI01', 'BROWNPJ01', 'CROTTJO01', 'BOWENBR01']"
1677,1997-03-16,MIL,29600932,"['ROBINGL01', 'PERRYEL01', 'DOUGLSH01', 'GILLIAR01', 'BAKERVI01', 'NEWMAJO01']"
1678,1997-03-16,MIN,29600933,"['MARBUST01', 'GUGLITO01', 'MITCHSA01', 'GARNEKE01', 'PARKSCH01', 'ROBINJA03', 'GARREDE01', 'PORTETE01']"
1679,1997-03-16,NJN,29600928,"['MCDANXA01', 'MASSETO01', 'HALEYJA01', 'MONTRER01', 'KLEINJO01', 'GILLKE01', 'KITTLKE01', 'JACKSJI01', 'EDWARKE01']"
1680,1997-03-16,NYK,29600928,"['MCCARWA01', 'STARKJO01', 'WARDCH01', 'HOUSTAL01', 'CHILDCH01', 'OAKLECH01', 'WALLAJO01', 'JOHNSLA01', 'WILLIHE01']"
1681,1997-03-16,ORL,29600929,"['HARDAAN01', 'SHAWBR01', 'SEIKARO01', 'WILKIGE01', 'SCOTTDE01', 'ARMSTDA01', 'STRONDE01']"
1682,1997-03-16,POR,29600934,"['TRENTGA01', 'BUTLEMI01', 'AUGMOST01', 'ROBINCL02', 'WALLARA01', 'SABONAR01', 'ONEAJE01', 'ANDERKE02', 'ROBINRU01']"
1683,1997-03-16,SAC,29600936,"['SMITHMI01', 'GAMBLKE01', 'WILLICO02', 'EDNEYTY01', 'RICHMMI01', 'OWENSBI01']"
1684,1997-03-16,SEA,29600931,"['WINGADA01', 'HAWKIHE01', 'MCILVJI01', 'KEMPSH01', 'CUMMITE01', 'PAYTOGA01', 'MCMILNA01']"
1685,1997-03-16,VAN,29600929,"['PEELEAN01', 'WILLIAA01', 'ROGERRO02', 'ABDURSH01', 'EDWARBL01', 'ANTHOGR01', 'ROBINCH01', 'REEVEBR01']"
1686,1997-03-17,ATL,29600939,"['LAETTCH01', 'BLAYLMO01', 'LAUDEPR01', 'CORBITY01', 'HANCODA01', 'JAMESHE01']"
1687,1997-03-17,BOS,29600937,"['FOXRI01', 'CONLOMA01', 'WESLEDA01', 'HAWKIMI01', 'LISTEAL01', 'WILLIER01', 'BROWNDE01', 'SZABOBR01', 'KINGST01', 'WALKEAN01', 'DAYTO01']"
1688,1997-03-17,CHH,29600938,"['DIVACVL01', 'PIERCRI01', 'ROYALDO01', 'CURRYDE01', 'ROSEMA01', 'BOGUEMU01', 'RICEGL01', 'ADDISRA01', 'MASONAN01', 'GEIGEMA01', 'DELKTO01']"
1689,1997-03-17,CLE,29600940,"['GEARYRE01', 'POTAPVI01', 'LANGAN02', 'HILLTY01', 'SURABO01', 'MILLSCH01', 'FERRYDA01']"
1690,1997-03-17,DEN,29600942,"['HAMMOTO01', 'MCDYEAN01', 'GOLDWAN01', 'THOMPBR01', 'ELLISDA01', 'ZIDEKGE01', 'ELLISLA01', 'SMITHKE01']"
1691,1997-03-17,DET,29600940,"['CURRYMI01', 'RATLITH01', 'HUNTELI01', 'MILLSTE01', 'HILLGR01', 'MCKIEAA01', 'THORPOT01']"
1692,1997-03-17,GSW,29600943,"['MARSHDO01', 'SPREWLA01', 'PRICEMA01', 'FULLETO02', 'SMITHJO01', 'OWESRA01', 'DECLEAN01', 'MULLICH01', 'SPENCFE01', 'ROELO01', 'BURRESC01']"
1693,1997-03-17,LAL,29600942,"['MCCLOGE01', 'JONESED01', 'SCOTTBY01', 'VANEXNI01', 'FISHEDE01', 'KNIGHTR01', 'BRYANKO01', 'BLOUNCO01', 'CAMPBEL01', 'KERSEJE01']"
1694,1997-03-17,MIL,29600937,"['ROBINGL01', 'PERRYEL01', 'DOUGLSH01', 'GILLIAR01', 'CARRUJI01', 'BAKERVI01', 'WOODDA01', 'NEWMAJO01']"
1695,1997-03-17,ORL,29600939,"['HARDAAN01', 'SHAWBR01', 'SEIKARO01', 'WILKIGE01', 'SCOTTDE01', 'ARMSTDA01', 'STRONDE01']"
1696,1997-03-17,PHX,29600943,"['MANNIDA01', 'KIDDJA01', 'TISDAWA01', 'JOHNSKE01', 'PERSOWE01', 'DAVISBE01', 'CHAPMRE01', 'NASHST01', 'LLAMAHO01']"
1697,1997-03-17,SAS,29600941,"['HERRECA01', 'MAXWEVE01', 'WILLIMO01', 'WILKIDO01', 'FEICKJA01', 'ALEXACO01', 'SMITHCH01']"
1698,1997-03-17,UTA,29600938,"['MORRICH01', 'CARRAN01', 'HOWARST01', 'KEEFEAD01', 'ANDERSH01', 'EISLEHO01', 'STOCKJO01', 'FOSTEGR01', 'RUSSEBR01', 'OSTERGR01', 'MALONKA01']"
1699,1997-03-17,WAS,29600941,"['WEBBECH01', 'STRICRO01', 'WHITNCH01', 'JACKSJA01', 'MURRATR01', 'CHEANCA01', 'HOWARJU01', 'MURESGH01', 'GRANTHA01']"
1700,1997-03-18,CHI,29600948,"['BROWNRA01', 'JORDAMI01', 'RODMADE01', 'BUECHJU01', 'SIMPKDI01', 'HARPERO01', 'LONGLLU01', 'PIPPESC01', 'CAFFEJA01', 'WENNIBI01']"
1701,1997-03-18,DAL,29600949,"['DREILGR01', 'HARPEDE01', 'FINLEMI01', 'GREENAC01', 'STRICER01', 'WATSOJA01', 'WALKESA01', 'PACKRO01', 'BRADLSH01', 'MUURSMA01']"
1702,1997-03-18,HOU,29600945,"['ELIEMA01', 'MALONMA01', 'LIVINRA01', 'JOHNSED03', 'THREASE01', 'DREXLCL01', 'OLAJUHA01', 'WILLIKE01']"
1703,1997-03-18,IND,29600947,"['JACKSMA01', 'DAVISDA01', 'SMITSRI01', 'SCOTTBR01', 'BESTTR01', 'DAVISAN01', 'FERREDU01', 'ROSEJA01']"
1704,1997-03-18,LAC,29600950,"['MARTIDA01', 'VAUGHLO01', 'OUTLABO01', 'WRIGHLO02', 'MURRALA01', 'RICHAPO01', 'BARRYBR01', 'SEALYMA01', 'PIATKER01']"
1705,1997-03-18,MIN,29600947,"['MARBUST01', 'GUGLITO01', 'MITCHSA01', 'GARNEKE01', 'PARKSCH01', 'ROBINJA03', 'GARREDE01', 'PORTETE01']"
1706,1997-03-18,NJN,29600945,"['MCDANXA01', 'MASSETO01', 'MONTRER01', 'KLEINJO01', 'GILLKE01', 'KITTLKE01', 'JACKSJI01', 'EDWARKE01']"
1707,1997-03-18,NYK,29600944,"['BROOKSC01', 'MCCARWA01', 'STARKJO01', 'WARDCH01', 'HOUSTAL01', 'CHILDCH01', 'WALLAJO01', 'OAKLECH01', 'JOHNSLA01', 'WILLIHE01']"
1708,1997-03-18,PHI,29600946,"['WALTERE01', 'CAGEMI01', 'COLEMDE01', 'WILLISC01', 'HARRILU01', 'IVERSAL01', 'HENDRMA01', 'OVERTDO01', 'DAVISMA01', 'STACKJE01']"
1709,1997-03-18,PHX,29600950,"['JOHNSKE01', 'CHAPMRE01', 'MANNIDA01', 'KIDDJA01', 'TISDAWA01', 'PERSOWE01', 'NASHST01']"
1710,1997-03-18,POR,29600951,"['RIDERIS01', 'TRENTGA01', 'BUTLEMI01', 'AUGMOST01', 'ROBINCL02', 'WALLARA01', 'SABONAR01', 'ANDERKE02', 'ROBINRU01']"
1711,1997-03-18,SAC,29600951,"['SMITHMI01', 'GAMBLKE01', 'WILLICO02', 'SIMMOLI01', 'EDNEYTY01', 'RICHMMI01', 'OWENSBI01', 'CAUSWDU01']"
1712,1997-03-18,SEA,29600948,"['WINGADA01', 'GRAHAGR01', 'HAWKIHE01', 'KEMPSH01', 'MCILVJI01', 'CUMMITE01', 'PAYTOGA01', 'MCMILNA01']"
1713,1997-03-18,TOR,29600946,"['WILLIWA01', 'RESPESH01', 'CHRISDO01', 'JONESPO01', 'ROZIECL01', 'CAMBYMA01', 'MILLEOL01', 'WRIGHSH01']"
1714,1997-03-18,VAN,29600944,"['PEELEAN01', 'LECKNER01', 'WILLIAA01', 'ROGERRO02', 'ABDURSH01', 'EDWARBL01', 'ANTHOGR01', 'MOTENLA01', 'ROBINCH01']"
1715,1997-03-18,WAS,29600949,"['WEBBECH01', 'STRICRO01', 'WHITNCH01', 'JACKSJA01', 'MURRATR01', 'CHEANCA01', 'HOWARJU01', 'MURESGH01', 'GRANTHA01']"
1716,1997-03-19,ATL,29600956,"['LAETTCH01', 'BLAYLMO01', 'LAUDEPR01', 'BARRYJO01', 'CORBITY01', 'MUTOMDI01', 'HANCODA01', 'JAMESHE01']"
1717,1997-03-19,BOS,29600952,"['FOXRI01', 'CONLOMA01', 'WESLEDA01', 'HAWKIMI01', 'LISTEAL01', 'WILLIER01', 'HAMERST01', 'BROWNDE01', 'SZABOBR01', 'KINGST01', 'WALKEAN01', 'DAYTO01']"
1718,1997-03-19,CHH,29600955,"['DIVACVL01', 'PIERCRI01', 'ROYALDO01', 'CURRYDE01', 'BOGUEMU01', 'RICEGL01', 'ADDISRA01', 'MASONAN01', 'GEIGEMA01']"
1719,1997-03-19,CLE,29600955,"['SCOTTSH01', 'GEARYRE01', 'POTAPVI01', 'LANGAN02', 'HILLTY01', 'SURABO01', 'MARSHDO02', 'MILLSCH01', 'FERRYDA01']"
1720,1997-03-19,DET,29600957,"['REIDDO01', 'CURRYMI01', 'RATLITH01', 'HUNTELI01', 'MILLSTE01', 'HILLGR01', 'MCKIEAA01', 'THORPOT01']"
1721,1997-03-19,GSW,29600954,"['MARSHDO01', 'SPREWLA01', 'PRICEMA01', 'SMITHJO01', 'OWESRA01', 'COLESBI01', 'DECLEAN01', 'MULLICH01', 'SPENCFE01', 'BURRESC01']"
1722,1997-03-19,IND,29600956,"['JACKSMA01', 'DAVISDA01', 'SMITSRI01', 'SCOTTBR01', 'BESTTR01', 'DAVISAN01', 'FERREDU01', 'ROSEJA01']"
1723,1997-03-19,LAC,29600959,"['MURRALA01', 'MARTIDA01', 'VAUGHLO01', 'DEHERTE01', 'BARRYBR01', 'SEALYMA01', 'PIATKER01', 'OUTLABO01', 'WRIGHLO02']"
1724,1997-03-19,MIA,29600954,"['HARDATI01', 'PINCKED01', 'MASHBJA01', 'ANDERWI01', 'BROWNPJ01', 'CROTTJO01']"
1725,1997-03-19,MIN,29600958,"['MARBUST01', 'GUGLITO01', 'MITCHSA01', 'GARNEKE01', 'PARKSCH01', 'ROBINJA03', 'JORDARE01', 'GARREDE01', 'PORTETE01']"
1726,1997-03-19,NYK,29600953,"['BROOKSC01', 'MCCARWA01', 'STARKJO01', 'WARDCH01', 'CHILDCH01', 'WALLAJO01', 'OAKLECH01', 'JOHNSLA01', 'WILLIHE01']"
1727,1997-03-19,PHI,29600953,"['WALTERE01', 'CAGEMI01', 'COLEMDE01', 'WILLISC01', 'IVERSAL01', 'OVERTDO01', 'DAVISMA01', 'STACKJE01']"
1728,1997-03-19,SAC,29600959,"['SMITHMI01', 'GAMBLKE01', 'GRANTBR01', 'WILLICO02', 'SIMMOLI01', 'EDNEYTY01', 'RICHMMI01', 'OWENSBI01']"
1729,1997-03-19,TOR,29600957,"['WILLIWA01', 'RESPESH01', 'CHRISDO01', 'JONESPO01', 'ROZIECL01', 'CAMBYMA01', 'MILLEOL01', 'WRIGHSH01']"
1730,1997-03-19,UTA,29600952,"['MORRICH01', 'CARRAN01', 'HOWARST01', 'KEEFEAD01', 'ANDERSH01', 'EISLEHO01', 'STOCKJO01', 'FOSTEGR01', 'RUSSEBR01', 'OSTERGR01', 'MALONKA01']"
1731,1997-03-19,VAN,29600958,"['PEELEAN01', 'LECKNER01', 'WILLIAA01', 'ROGERRO02', 'ABDURSH01', 'EDWARBL01', 'MOTENLA01', 'ROBINCH01', 'REEVEBR01']"
1732,1997-03-20,CLE,29600961,"['SCOTTSH01', 'GEARYRE01', 'POTAPVI01', 'LANGAN02', 'HILLTY01', 'SURABO01', 'MARSHDO02', 'FERRYDA01']"
1733,1997-03-20,DEN,29600965,"['HAMMOTO01', 'MCDYEAN01', 'GOLDWAN01', 'THOMPBR01', 'ELLISDA01', 'ZIDEKGE01', 'ELLISLA01', 'SMITHKE01']"
1734,1997-03-20,GSW,29600960,"['MARSHDO01', 'PRICEMA01', 'SPREWLA01', 'FULLETO02', 'SMITHJO01', 'DECLEAN01', 'MULLICH01', 'SPENCFE01', 'BURRESC01']"
1735,1997-03-20,HOU,29600963,"['ELIEMA01', 'MALONMA01', 'JOHNSED03', 'BULLAMA01', 'THREASE01', 'DREXLCL01', 'OLAJUHA01', 'WILLIKE01']"
1736,1997-03-20,LAL,29600961,"['MCCLOGE01', 'JONESED01', 'SCOTTBY01', 'VANEXNI01', 'FISHEDE01', 'KNIGHTR01', 'BRYANKO01', 'BLOUNCO01', 'CAMPBEL01', 'KERSEJE01']"
1737,1997-03-20,MIL,29600962,"['ROBINGL01', 'PERRYEL01', 'DOUGLSH01', 'GILLIAR01', 'CARRUJI01', 'BAKERVI01', 'WOODDA01', 'NEWMAJO01', 'EARLAC01']"
1738,1997-03-20,ORL,29600960,"['HARDAAN01', 'SEIKARO01', 'SHAWBR01', 'WILKIGE01', 'ANDERNI01', 'SCOTTDE01', 'STRONDE01']"
1739,1997-03-20,PHX,29600964,"['MANNIDA01', 'KIDDJA01', 'JOHNSKE01', 'TISDAWA01', 'PERSOWE01', 'DAVISBE01', 'CHAPMRE01', 'NASHST01', 'LLAMAHO01']"
1740,1997-03-20,POR,29600962,"['RIDERIS01', 'TRENTGA01', 'BUTLEMI01', 'AUGMOST01', 'ROBINCL02', 'WALLARA01', 'SABONAR01', 'ONEAJE01', 'ANDERKE02', 'ROBINRU01']"
1741,1997-03-20,SAS,29600964,"['HERRECA01', 'MAXWEVE01', 'WILKIDO01', 'FEICKJA01', 'ALEXACO01', 'SMITHCH01']"
1742,1997-03-20,SEA,29600965,"['WINGADA01', 'GRAHAGR01', 'SNOWER01', 'HAWKIHE01', 'MCILVJI01', 'KEMPSH01', 'CUMMITE01', 'PAYTOGA01', 'MCMILNA01', 'EHLOCR01']"
1743,1997-03-20,WAS,29600963,"['STRICRO01', 'WEBBECH01', 'WHITNCH01', 'JACKSJA01', 'MURRATR01', 'CHEANCA01', 'HOWARJU01', 'MURESGH01', 'GRANTHA01']"
1744,1997-03-21,ATL,29600969,"['LAETTCH01', 'BLAYLMO01', 'LAUDEPR01', 'CORBITY01', 'MUTOMDI01', 'HANCODA01', 'HENDEAL01', 'JAMESHE01']"
1745,1997-03-21,BOS,29600966,"['FOXRI01', 'CONLOMA01', 'WESLEDA01', 'LISTEAL01', 'WILLIER01', 'HAMERST01', 'BROWNDE01', 'SZABOBR01', 'WALKEAN01', 'DAYTO01']"
1746,1997-03-21,CHH,29600970,"['DIVACVL01', 'PIERCRI01', 'ROYALDO01', 'CURRYDE01', 'BOGUEMU01', 'RICEGL01', 'ADDISRA01', 'MASONAN01', 'GEIGEMA01', 'DELKTO01']"
1747,1997-03-21,CHI,29600972,"['BROWNRA01', 'JORDAMI01', 'RODMADE01', 'BUECHJU01', 'HARPERO01', 'LONGLLU01', 'PIPPESC01', 'CAFFEJA01', 'PARISRO01', 'WENNIBI01']"
1748,1997-03-21,DAL,29600969,"['DREILGR01', 'HARPEDE01', 'FINLEMI01', 'GREENAC01', 'WATSOJA01', 'WALKESA01', 'MUURSMA01', 'OBANED01', 'PACKRO01', 'SMITHST02', 'BRADLSH01']"
1749,1997-03-21,DEN,29600974,"['HAMMOTO01', 'MCDYEAN01', 'THOMPBR01', 'ELLISDA01', 'ELLISLA01', 'SMITHKE01']"
1750,1997-03-21,DET,29600971,"['REIDDO01', 'WILLIJE01', 'CURRYMI01', 'RATLITH01', 'HUNTELI01', 'MILLSTE01', 'HILLGR01', 'MCKIEAA01', 'THORPOT01']"
1751,1997-03-21,IND,29600972,"['JACKSMA01', 'DAVISDA01', 'SMITSRI01', 'BESTTR01', 'DAVISAN01', 'FERREDU01', 'ROSEJA01']"
1752,1997-03-21,LAL,29600968,"['MCCLOGE01', 'JONESED01', 'SCOTTBY01', 'VANEXNI01', 'KNIGHTR01', 'FISHEDE01', 'BRYANKO01', 'BLOUNCO01', 'CAMPBEL01', 'KERSEJE01']"
1753,1997-03-21,MIA,29600968,"['HARDATI01', 'PINCKED01', 'MASHBJA01', 'STRICMA01', 'ANDERWI01', 'CROTTJO01']"
1754,1997-03-21,MIN,29600971,"['MARBUST01', 'GUGLITO01', 'MITCHSA01', 'GARNEKE01', 'PARKSCH01', 'ROBINJA03', 'JORDARE01', 'GARREDE01', 'PORTETE01']"
1755,1997-03-21,NJN,29600967,"['MCDANXA01', 'MASSETO01', 'MONTRER01', 'KLEINJO01', 'GILLKE01', 'KITTLKE01', 'JACKSJI01', 'EDWARKE01']"
1756,1997-03-21,ORL,29600966,"['HARDAAN01', 'SHAWBR01', 'SEIKARO01', 'WILKIGE01', 'ANDERNI01', 'SCOTTDE01', 'ARMSTDA01', 'STRONDE01']"
1757,1997-03-21,PHI,29600967,"['WALTERE01', 'CAGEMI01', 'COLEMDE01', 'WILLISC01', 'IVERSAL01', 'OVERTDO01', 'DAVISMA01', 'STACKJE01', 'BRADTMA01']"
1758,1997-03-21,SAC,29600973,"['SMITHMI01', 'GAMBLKE01', 'HURLEBO01', 'GRANTBR01', 'WILLICO02', 'SIMMOLI01', 'EDNEYTY01', 'RICHMMI01', 'OWENSBI01', 'CAUSWDU01']"
1759,1997-03-21,SAS,29600973,"['HERRECA01', 'MAXWEVE01', 'WILKIDO01', 'FEICKJA01', 'ALEXACO01']"
1760,1997-03-21,TOR,29600970,"['WILLIWA01', 'RESPESH01', 'CHRISDO01', 'DAVISHU01', 'JONESPO01', 'ROZIECL01', 'CAMBYMA01', 'MILLEOL01', 'WRIGHSH01']"
1761,1997-03-21,VAN,29600974,"['PEELEAN01', 'WILLIAA01', 'ROGERRO02', 'ABDURSH01', 'ANTHOGR01', 'ROBINCH01', 'REEVEBR01']"
1762,1997-03-22,CHH,29600976,"['DIVACVL01', 'CHAMBTO01', 'PIERCRI01', 'ROYALDO01', 'CURRYDE01', 'BOGUEMU01', 'RICEGL01', 'ADDISRA01', 'GEIGEMA01', 'DELKTO01']"
1763,1997-03-22,CHI,29600977,"['BROWNRA01', 'JORDAMI01', 'RODMADE01', 'BUECHJU01', 'SIMPKDI01', 'HARPERO01', 'LONGLLU01', 'PIPPESC01', 'CAFFEJA01', 'WENNIBI01']"
1764,1997-03-22,CLE,29600979,"['GEARYRE01', 'LANGAN02', 'HILLTY01', 'SURABO01', 'MILLSCH01', 'FERRYDA01']"
1765,1997-03-22,DAL,29600979,"['DREILGR01', 'HARPEDE01', 'FINLEMI01', 'GREENAC01', 'WATSOJA01', 'WALKESA01', 'PACKRO01', 'SMITHST02', 'BRADLSH01', 'MUURSMA01']"
1766,1997-03-22,DET,29600977,"['REIDDO01', 'WILLIJE01', 'CURRYMI01', 'RATLITH01', 'HUNTELI01', 'MILLSTE01', 'HILLGR01', 'MCKIEAA01', 'THORPOT01']"
1767,1997-03-22,GSW,29600976,"['MARSHDO01', 'SPREWLA01', 'PRICEMA01', 'SMITHJO01', 'DECLEAN01', 'BURRESC01', 'MULLICH01', 'SPENCFE01', 'FULLETO02']"
1768,1997-03-22,HOU,29600980,"['ELIEMA01', 'MALONMA01', 'LIVINRA01', 'JOHNSED03', 'THREASE01', 'DREXLCL01', 'OLAJUHA01', 'WILLIKE01']"
1769,1997-03-22,LAC,29600981,"['MURRALA01', 'MARTIDA01', 'RICHAPO01', 'VAUGHLO01', 'DEHERTE01', 'BARRYBR01', 'SEALYMA01', 'OUTLABO01', 'WRIGHLO02']"
1770,1997-03-22,MIL,29600978,"['ROBINGL01', 'PERRYEL01', 'DOUGLSH01', 'GILLIAR01', 'BAKERVI01', 'NEWMAJO01']"
1771,1997-03-22,NYK,29600978,"['MCCARWA01', 'WARDCH01', 'HOUSTAL01', 'CHILDCH01', 'WALLAJO01', 'OAKLECH01', 'JOHNSLA01', 'WILLIHE01']"
1772,1997-03-22,PHX,29600980,"['MANNIDA01', 'KIDDJA01', 'TISDAWA01', 'JOHNSKE01', 'PERSOWE01', 'CHAPMRE01', 'LLAMAHO01']"
1773,1997-03-22,POR,29600975,"['RIDERIS01', 'TRENTGA01', 'BUTLEMI01', 'AUGMOST01', 'ROBINCL02', 'WALLARA01', 'SABONAR01', 'ANDERKE02', 'ROBINRU01']"
1774,1997-03-22,SAC,29600982,"['SMITHMI01', 'GAMBLKE01', 'GRANTBR01', 'WILLICO02', 'SIMMOLI01', 'EDNEYTY01', 'RICHMMI01', 'OWENSBI01']"
1775,1997-03-22,SEA,29600982,"['WINGADA01', 'SNOWER01', 'HAWKIHE01', 'MCILVJI01', 'KEMPSH01', 'CUMMITE01', 'PAYTOGA01', 'MCMILNA01', 'EHLOCR01']"
1776,1997-03-22,UTA,29600981,"['MORRICH01', 'CARRAN01', 'HOWARST01', 'KEEFEAD01', 'ANDERSH01', 'EISLEHO01', 'STOCKJO01', 'FOSTEGR01', 'RUSSEBR01', 'OSTERGR01', 'MALONKA01']"
1777,1997-03-22,WAS,29600975,"['STRICRO01', 'WEBBECH01', 'WHITNCH01', 'JACKSJA01', 'MURRATR01', 'CHEANCA01', 'HOWARJU01', 'MURESGH01', 'GRANTHA01']"
1778,1997-03-23,ATL,29600986,"['LAETTCH01', 'BLAYLMO01', 'CORBITY01', 'MUTOMDI01', 'HENDEAL01', 'JAMESHE01']"
1779,1997-03-23,BOS,29600983,"['FOXRI01', 'CONLOMA01', 'WESLEDA01', 'WILLIER01', 'HAMERST01', 'BROWNDE01', 'SZABOBR01', 'WALKEAN01', 'DAYTO01', 'HAWKIMI01', 'LISTEAL01']"
1780,1997-03-23,DEN,29600988,"['HAMMOTO01', 'MCDYEAN01', 'GOLDWAN01', 'THOMPBR01', 'ELLISDA01', 'ZIDEKGE01', 'ELLISLA01', 'SMITHKE01']"
1781,1997-03-23,LAC,29600989,"['MURRALA01', 'MARTIDA01', 'RICHAPO01', 'VAUGHLO01', 'BARRYBR01', 'SEALYMA01', 'OUTLABO01', 'WRIGHLO02']"
